time_h,policy,backlog_age_p95_High,backlog_n_High,backlog_age_p95_Medium,backlog_n_Medium,backlog_age_p95_Low,backlog_n_Low
0.0,RD+WGPS,,0,,0,,0
24.0,RD+WGPS,0.19523564250319816,1,,0,0.3509151622920921,3
48.0,RD+WGPS,,0,,0,0.9099521392243582,1
72.0,RD+WGPS,,0,0.8461235707101278,2,0.9036090378465008,1
96.0,RD+WGPS,0.2532103886509738,1,1.8367713302863025,3,1.8107836162006883,2
120.0,RD+WGPS,1.2532103886509738,1,2.8367713302863025,3,2.810783616200688,2
144.0,RD+WGPS,,0,,0,3.810783616200688,2
168.0,RD+WGPS,,0,,0,4.9036090378465005,1
192.0,RD+WGPS,0.752160437048642,1,0.9008868584201247,1,5.655759489322817,2
216.0,RD+WGPS,,0,,0,6.9036090378465005,1
240.0,RD+WGPS,,0,,0,7.527709598927079,2
264.0,RD+WGPS,,0,0.5143381555135657,3,8.151810160007658,3
288.0,RD+WGPS,,0,1.5143381555135658,3,8.775910721088234,4
312.0,RD+WGPS,,0,,0,10.151810160007658,3
336.0,RD+WGPS,,0,,0,11.527709598927078,2
360.0,RD+WGPS,,0,,0,12.527709598927078,2
384.0,RD+WGPS,,0,,0,5.78981244020006,3
408.0,RD+WGPS,,0,0.8202399997277314,2,6.42405375076958,4
432.0,RD+WGPS,,0,1.8202399997277314,2,7.4240537507695805,4
456.0,RD+WGPS,0.5748682129466395,3,2.820239999727731,2,8.103531581206749,5
480.0,RD+WGPS,,0,3.8493270261867587,1,8.783009411643917,6
504.0,RD+WGPS,,0,,0,9.783009411643917,6
528.0,RD+WGPS,,0,,0,10.46248724208108,7
552.0,RD+WGPS,,0,,0,6.881086862751801,7
576.0,RD+WGPS,0.5323597433734051,1,0.04066765236439096,1,7.881086862751801,7
600.0,RD+WGPS,1.532359743373405,1,1.040667652364391,1,8.865405195176864,8
624.0,RD+WGPS,2.532359743373405,1,2.040667652364391,1,9.83404186002699,10
648.0,RD+WGPS,,0,0.04993890537556448,1,10.865405195176864,8
672.0,RD+WGPS,,0,1.01508837019962,2,11.31132629873282,7
696.0,RD+WGPS,0.3677974998851378,1,2.01508837019962,2,12.200684537154718,8
720.0,RD+WGPS,,0,,0,13.090042775576618,9
744.0,RD+WGPS,,0,,0,13.979401013998515,10
768.0,RD+WGPS,,0,,0,14.979401013998515,10
792.0,RD+WGPS,,0,0.9447295904987717,1,15.868759252420414,11
816.0,RD+WGPS,,0,,0,14.44481840923987,10
840.0,RD+WGPS,0.06722038034301647,1,,0,15.44481840923987,10
864.0,RD+WGPS,1.0672203803430165,1,0.8473045324188566,3,16.298426939528813,11
888.0,RD+WGPS,,0,0.06412589798892061,1,17.152035469817754,12
912.0,RD+WGPS,0.4918070852217558,1,1.0641258979889205,1,15.231530850056624,15
936.0,RD+WGPS,1.4918070852217558,1,1.9924559610224262,2,16.231530850056625,15
960.0,RD+WGPS,2.4059578476553907,2,2.992455961022426,2,16.907901508157863,16
984.0,RD+WGPS,,0,,0,18.231530850056625,15
1008.0,RD+WGPS,0.9956942243323207,1,,0,19.878789533854164,13
1032.0,RD+WGPS,1.9956942243323208,1,,0,19.907901508157863,16
1056.0,RD+WGPS,,0,0.013371253136767791,1,20.907901508157863,16
1080.0,RD+WGPS,0.8945023957990922,3,1.0133712531367678,1,22.231530850056625,15
1104.0,RD+WGPS,1.894502395799092,3,2.013371253136768,1,23.231530850056625,15
1128.0,RD+WGPS,2.8945023957990923,3,2.8823743737201575,2,24.231530850056625,15
1152.0,RD+WGPS,,0,,0,25.5551601919554,14
1176.0,RD+WGPS,,0,,0,26.878789533854164,13
1200.0,RD+WGPS,,0,,0,27.878789533854164,13
1224.0,RD+WGPS,,0,,0,27.334824194696214,13
1248.0,RD+WGPS,,0,0.9115977092993243,1,27.430237954372352,15
1272.0,RD+WGPS,,0,1.8166354514465348,2,27.97794483421043,16
1296.0,RD+WGPS,0.14452463658211437,1,2.8166354514465346,2,28.073358593886553,18
1320.0,RD+WGPS,,0,,0,29.525651714048493,17
1344.0,RD+WGPS,,0,0.46817614422207043,1,29.12459764710394,17
