time_h,policy,backlog_age_p95_High,backlog_n_High,backlog_age_p95_Medium,backlog_n_Medium,backlog_age_p95_Low,backlog_n_Low
0.0,CVSS-only,,0,,0,,0
24.0,CVSS-only,0.19523564250319816,1,,0,0.3509151622920921,3
48.0,CVSS-only,,0,,0,1.2117545601980886,2
72.0,CVSS-only,,0,0.8461235707101278,2,0.9036090378465008,1
96.0,CVSS-only,0.2532103886509738,1,1.8367713302863025,3,1.8107836162006883,2
120.0,CVSS-only,1.2532103886509738,1,2.8367713302863025,3,2.810783616200688,2
144.0,CVSS-only,,0,0.8941025962492469,1,3.9036090378465005,1
168.0,CVSS-only,,0,,0,4.9036090378465005,1
192.0,CVSS-only,0.752160437048642,1,0.9008868584201247,1,5.655759489322817,2
216.0,CVSS-only,1.7521604370486419,1,,0,1.9466180673728246,1
240.0,CVSS-only,,0,,0,2.818568176977087,2
264.0,CVSS-only,,0,0.5143381555135657,3,3.6905182865813497,3
288.0,CVSS-only,,0,1.5143381555135658,3,4.562468396185612,4
312.0,CVSS-only,,0,,0,5.69051828658135,3
336.0,CVSS-only,,0,,0,6.797479028479448,2
360.0,CVSS-only,,0,,0,7.797479028479448,2
384.0,CVSS-only,,0,,0,8.946618067372825,1
408.0,CVSS-only,,0,0.8202399997277314,2,0.9438135330515524,3
432.0,CVSS-only,,0,1.8202399997277314,2,1.9438135330515522,3
456.0,CVSS-only,0.5748682129466395,3,2.820239999727731,2,2.928131865476615,4
480.0,CVSS-only,1.0697445044787752,2,3.12004425427296,2,3.9438135330515527,3
504.0,CVSS-only,,0,1.3167416423411875,1,4.928131865476614,4
528.0,CVSS-only,,0,2.3167416423411873,1,5.912450197901677,5
552.0,CVSS-only,,0,3.175175407629851,2,6.912450197901677,5
576.0,CVSS-only,0.5323597433734051,1,4.102937942842348,2,7.912450197901677,5
600.0,CVSS-only,1.532359743373405,1,5.102937942842348,2,8.896768530326739,6
624.0,CVSS-only,2.532359743373405,1,6.102937942842348,2,9.865405195176864,8
648.0,CVSS-only,3.532359743373405,1,6.889134243343507,3,10.912450197901677,5
672.0,CVSS-only,4.532359743373405,1,7.590061368644624,3,11.532609821889023,5
696.0,CVSS-only,5.274131631198991,2,8.590061368644625,3,12.421968060310922,6
720.0,CVSS-only,6.274131631198991,2,8.86338109494806,5,13.532609821889023,5
744.0,CVSS-only,7.274131631198991,2,10.520360298292735,3,14.31132629873282,7
768.0,CVSS-only,8.274131631198992,2,11.520360298292735,3,15.31132629873282,7
792.0,CVSS-only,9.274131631198992,2,12.122169626268507,4,16.200684537154718,8
816.0,CVSS-only,10.274131631198992,2,13.520360298292735,3,17.42196806031092,6
840.0,CVSS-only,0.06722038034301647,1,14.91855097031696,2,18.31132629873282,7
864.0,CVSS-only,1.0672203803430165,1,14.723978954244284,5,19.200684537154718,8
888.0,CVSS-only,,0,15.32578828222006,6,16.820565585246783,7
912.0,CVSS-only,0.4918070852217558,1,16.32578828222006,6,16.52604821765171,11
936.0,CVSS-only,1.4918070852217558,1,16.92759761019583,7,17.52604821765171,11
960.0,CVSS-only,2.4059578476553907,2,17.92759761019583,7,18.202418875752937,12
984.0,CVSS-only,3.4059578476553907,2,18.92759761019583,7,19.849677559550475,10
1008.0,CVSS-only,2.6858659284163466,2,18.45265031821111,6,21.496936243348017,8
1032.0,CVSS-only,3.6858659284163466,2,19.45265031821111,6,21.526048217651713,11
1056.0,CVSS-only,4.507953117460133,4,19.67983205338508,7,22.526048217651713,11
1080.0,CVSS-only,5.3300403065039195,6,20.67983205338508,7,23.526048217651713,11
1104.0,CVSS-only,6.3300403065039195,6,21.67983205338508,7,24.526048217651713,11
1128.0,CVSS-only,7.3300403065039195,6,21.90701378855907,8,25.526048217651713,11
1152.0,CVSS-only,8.507953117460133,4,23.67983205338508,7,26.849677559550475,10
1176.0,CVSS-only,9.59690952293824,3,24.67983205338508,7,28.173306901449248,9
1200.0,CVSS-only,10.59690952293824,3,25.67983205338508,7,29.173306901449248,9
1224.0,CVSS-only,11.59690952293824,3,26.67983205338508,7,30.496936243348017,8
1248.0,CVSS-only,12.59690952293824,3,26.90701378855907,8,31.173306901449248,9
1272.0,CVSS-only,13.59690952293824,3,27.134195523733055,9,31.849677559550475,10
1296.0,CVSS-only,14.507953117460133,4,28.134195523733055,9,32.20241887575294,12
1320.0,CVSS-only,15.59690952293824,3,29.90701378855907,8,33.84967755955047,10
1344.0,CVSS-only,16.59690952293824,3,30.90701378855907,8,34.52604821765171,11
