time_h,policy,backlog_age_p95_High,backlog_n_High,backlog_age_p95_Medium,backlog_n_Medium,backlog_age_p95_Low,backlog_n_Low
0.0,CVSS-only,,0,,0,,0
24.0,CVSS-only,0.4239963376580467,1,,0,,0
48.0,CVSS-only,,0,,0,,0
72.0,CVSS-only,0.17506263687018966,3,0.35586743453883446,1,,0
96.0,CVSS-only,1.1608514987838763,5,1.3558674345388344,1,0.8122086652168061,1
120.0,CVSS-only,2.160851498783876,5,2.3558674345388346,1,1.8122086652168061,1
144.0,CVSS-only,2.044754867897659,2,,0,2.812208665216806,1
168.0,CVSS-only,0.7720446837132044,1,,0,3.812208665216806,1
192.0,CVSS-only,1.7303332320081317,2,,0,4.590527533848691,2
216.0,CVSS-only,2.7720446837132044,1,,0,5.59052753384869,2
240.0,CVSS-only,0.5917770806034746,1,,0,6.3688464024805755,3
264.0,CVSS-only,1.5481238758010303,2,,0,6.925484139744346,5
288.0,CVSS-only,2.417164261393698,5,0.6312110616240124,1,7.925484139744347,5
312.0,CVSS-only,3.504470670998586,3,1.5755438799596841,2,8.925484139744347,5
336.0,CVSS-only,3.6818703129209176,2,1.517867428337451,1,9.925484139744347,5
360.0,CVSS-only,4.645027641287244,3,2.517867428337451,1,10.703803008376232,6
384.0,CVSS-only,5.645027641287244,3,3.3831369943622485,2,8.101977671329697,4
408.0,CVSS-only,6.41638953877302,2,4.248406560387045,3,9.101977671329697,4
432.0,CVSS-only,7.1140660929914485,3,5.248406560387045,3,10.101977671329697,4
456.0,CVSS-only,7.5094192014283045,5,6.113676126411843,4,10.917572093646488,6
480.0,CVSS-only,8.676443254053495,4,7.248406560387045,3,12.009774882488092,5
504.0,CVSS-only,10.023866497553861,3,8.248406560387046,3,13.101977671329697,4
528.0,CVSS-only,10.329020010553132,5,9.248406560387046,3,14.101977671329697,4
552.0,CVSS-only,11.329020010553132,5,10.248406560387046,3,15.101977671329697,4
576.0,CVSS-only,12.449908030528965,3,11.248406560387046,3,16.1019776713297,4
600.0,CVSS-only,12.181103076503339,5,12.248406560387046,3,16.825369304804884,7
624.0,CVSS-only,11.277895645464897,8,13.248406560387046,3,17.733166515963276,8
648.0,CVSS-only,11.643493168452085,9,14.248406560387046,3,18.825369304804884,7
672.0,CVSS-only,12.643493168452085,9,15.248406560387046,3,19.825369304804884,7
696.0,CVSS-only,13.009090691439264,10,16.113676126411843,4,20.733166515963276,8
720.0,CVSS-only,14.643493168452085,9,17.113676126411843,4,21.825369304804884,7
744.0,CVSS-only,17.546700599490528,6,18.113676126411843,4,22.733166515963276,8
768.0,CVSS-only,17.277895645464895,8,19.113676126411843,4,23.733166515963276,8
792.0,CVSS-only,18.277895645464895,8,20.113676126411843,4,24.733166515963276,8
816.0,CVSS-only,19.912298122477704,7,21.113676126411843,4,25.825369304804884,7
840.0,CVSS-only,21.546700599490528,6,22.248406560387046,3,26.825369304804884,7
864.0,CVSS-only,21.912298122477704,7,23.248406560387046,3,27.733166515963276,8
888.0,CVSS-only,22.277895645464895,8,24.248406560387046,3,28.733166515963276,8
912.0,CVSS-only,25.181103076503337,5,25.248406560387046,3,29.733166515963276,8
936.0,CVSS-only,25.546700599490528,6,26.113676126411843,4,30.640963727121672,9
960.0,CVSS-only,24.643493168452085,9,27.113676126411843,4,31.548760938280065,10
984.0,CVSS-only,25.643493168452085,9,28.113676126411843,4,32.64096372712167,9
1008.0,CVSS-only,27.277895645464895,8,29.248406560387046,3,33.54876093828006,10
1032.0,CVSS-only,28.2778956454649,8,30.248406560387046,3,34.36435536059685,12
1056.0,CVSS-only,29.2778956454649,8,31.248406560387046,3,35.54876093828006,10
1080.0,CVSS-only,29.009090691439265,10,32.11367612641184,4,36.64096372712167,9
1104.0,CVSS-only,29.374688214426467,11,33.11367612641184,4,37.456558149438465,11
1128.0,CVSS-only,30.374688214426467,11,34.11367612641184,4,38.456558149438465,11
1152.0,CVSS-only,32.00909069143927,10,35.24840656038704,3,39.456558149438465,11
1176.0,CVSS-only,33.64349316845209,9,36.24840656038704,3,40.54876093828006,10
1200.0,CVSS-only,34.00909069143927,10,37.24840656038704,3,41.54876093828006,10
1224.0,CVSS-only,33.74028573741364,12,38.24840656038704,3,42.54876093828006,10
1248.0,CVSS-only,33.69284859868786,10,39.11367612641184,4,43.456558149438465,11
1272.0,CVSS-only,34.69284859868786,10,40.11367612641184,4,44.456558149438465,11
1296.0,CVSS-only,34.80108588914713,11,40.97894569243664,5,45.27215257175525,13
1320.0,CVSS-only,35.80108588914713,11,42.11367612641184,4,46.27215257175525,13
1344.0,CVSS-only,33.23403505098413,15,43.11367612641184,4,47.27215257175525,13
