time_h,policy,backlog_age_p95_High,backlog_n_High,backlog_age_p95_Medium,backlog_n_Medium,backlog_age_p95_Low,backlog_n_Low
0.0,FIFO,,0,,0,,0
24.0,FIFO,0.9449371752984286,1,0.3044603823995577,1,,0
48.0,FIFO,1.864641939263267,2,1.3044603823995577,1,,0
72.0,FIFO,,0,,0,0.8299195963358773,2
96.0,FIFO,0.2195444533471337,1,,0,1.8299195963358774,2
120.0,FIFO,1.1700322516518558,2,,0,2.805136081649744,3
144.0,FIFO,2.1700322516518553,2,,0,3.805136081649744,3
168.0,FIFO,3.1205200499565775,3,,0,4.805136081649745,3
192.0,FIFO,4.071007848261299,4,,0,5.780352566963611,4
216.0,FIFO,4.971983444870744,6,,0,6.755569052277478,5
240.0,FIFO,5.971983444870743,6,,0,6.970569924520976,5
264.0,FIFO,6.971983444870744,6,,0,7.873454201326383,6
288.0,FIFO,7.9224712431754645,7,0.9162580939713555,1,8.873454201326382,6
312.0,FIFO,8.872959041480186,8,1.9162580939713554,1,9.77633847813179,7
336.0,FIFO,9.872959041480186,8,2.9162580939713556,1,10.679222754937197,8
360.0,FIFO,10.823446839784909,9,3.5702203622033055,3,11.679222754937197,8
384.0,FIFO,11.77393463808963,10,4.5702203622033055,3,12.582107031742604,9
408.0,FIFO,11.235409996297946,11,5.39720149631928,4,8.904241229637416,8
432.0,FIFO,12.036631911669218,13,6.39720149631928,4,9.904241229637416,8
456.0,FIFO,12.837853827040494,15,7.39720149631928,4,10.904241229637416,8
480.0,FIFO,13.639075742411768,17,8.39720149631928,4,11.904241229637416,8
504.0,FIFO,14.539686700097404,18,9.39720149631928,4,12.904241229637416,8
528.0,FIFO,15.539686700097404,18,10.39720149631928,4,13.904241229637416,8
552.0,FIFO,16.201834350337876,22,11.39720149631928,4,14.904241229637416,8
576.0,FIFO,12.882777860680495,19,12.39720149631928,4,15.904241229637414,8
600.0,FIFO,13.750694684528469,20,13.224182630435257,5,16.904241229637414,8
624.0,FIFO,14.750694684528469,20,14.051163764551232,6,17.849238251059173,9
648.0,FIFO,15.618611508376434,21,14.878144898667205,7,18.849238251059173,9
672.0,FIFO,16.618611508376436,21,15.878144898667204,7,19.794235272480933,10
696.0,FIFO,17.618611508376436,21,16.70512603278318,8,20.739232293902695,11
720.0,FIFO,18.448920835623326,24,17.359088301015127,10,21.684229315324455,12
744.0,FIFO,19.392357278038954,25,18.359088301015127,10,21.590488829151738,12
768.0,FIFO,20.33579372045459,26,19.359088301015127,10,22.481631796612,14
792.0,FIFO,21.33579372045459,26,20.359088301015127,10,23.481631796612,14
816.0,FIFO,22.335793720454586,26,21.186069435131106,11,24.481631796612,14
840.0,FIFO,23.335793720454586,26,22.186069435131106,11,25.481631796612,14
864.0,FIFO,24.335793720454586,26,23.186069435131106,11,26.481631796612,14
888.0,FIFO,25.222666605285845,28,24.186069435131106,11,27.481631796612,14
912.0,FIFO,24.57326096155726,29,23.254035975267435,10,28.27372802101247,13
936.0,FIFO,25.34474111277432,31,24.254035975267435,10,29.197438480420153,14
960.0,FIFO,26.001961339599895,34,25.254035975267435,10,30.197438480420153,14
984.0,FIFO,27.001961339599895,34,26.254035975267435,10,31.197438480420153,14
1008.0,FIFO,28.001961339599895,34,27.254035975267435,10,32.19743848042015,14
1032.0,FIFO,28.773441490816953,36,28.23160877515372,11,33.19743848042015,14
1056.0,FIFO,29.65918156642547,37,29.209181575040006,12,34.12114893982783,15
1080.0,FIFO,29.113010221084714,36,30.209181575040006,12,35.19743848042015,14
1104.0,FIFO,30.113010221084714,36,31.209181575040006,12,36.19743848042015,14
1128.0,FIFO,31.113010221084714,36,32.186754374926295,13,37.19743848042015,14
1152.0,FIFO,32.113010221084714,36,33.186754374926295,13,38.19743848042015,14
1176.0,FIFO,33.08992843320624,37,34.186754374926295,13,39.19743848042015,14
1200.0,FIFO,34.08992843320624,37,35.186754374926295,13,40.04485939923552,16
1224.0,FIFO,35.06684664532778,38,36.164327174812584,14,40.9685698586432,17
1248.0,FIFO,35.25608639918623,40,37.164327174812584,14,42.04485939923552,16
1272.0,FIFO,36.19349492508134,42,38.164327174812584,14,42.9685698586432,17
1296.0,FIFO,37.14636617503011,44,39.164327174812584,14,43.89228031805088,18
1320.0,FIFO,38.14636617503011,44,40.164327174812584,14,44.89228031805088,18
1344.0,FIFO,39.14636617503011,44,41.164327174812584,14,45.739701236866246,20
