time_h,policy,backlog_age_p95_High,backlog_n_High,backlog_age_p95_Medium,backlog_n_Medium,backlog_age_p95_Low,backlog_n_Low
0.0,CVSS-only,,0,,0,,0
24.0,CVSS-only,,0,0.4239963376580467,1,,0
48.0,CVSS-only,,0,,0,,0
72.0,CVSS-only,0.1821682059133464,2,0.03212650542134791,1,0.35586743453883446,1
96.0,CVSS-only,1.1821682059133465,2,0.9334223863263492,3,1.3286844960727329,2
120.0,CVSS-only,2.1821682059133463,2,1.933422386326349,3,2.328684496072733,2
144.0,CVSS-only,,0,2.044754867897659,2,2.812208665216806,1
168.0,CVSS-only,,0,0.7720446837132044,1,3.812208665216806,1
192.0,CVSS-only,0.937815649611751,1,1.7720446837132044,1,4.590527533848691,2
216.0,CVSS-only,,0,2.7720446837132044,1,5.59052753384869,2
240.0,CVSS-only,0.5917770806034746,1,,0,6.3688464024805755,3
264.0,CVSS-only,1.5481238758010303,2,,0,6.925484139744346,5
288.0,CVSS-only,2.5481238758010303,2,0.9553736741895006,2,7.482121877008114,7
312.0,CVSS-only,3.5481238758010303,2,1.9818595518811222,1,8.482121877008115,7
336.0,CVSS-only,3.718712984554591,1,2.981859551881122,1,9.703803008376232,6
360.0,CVSS-only,4.511644608063476,2,3.981859551881122,1,10.482121877008115,7
384.0,CVSS-only,5.511644608063476,2,4.981859551881122,1,7.917572093646488,6
408.0,CVSS-only,6.718712984554592,1,0.6722440689231656,1,8.82536930480488,7
432.0,CVSS-only,7.718712984554592,1,1.6271442712043727,2,9.82536930480488,7
456.0,CVSS-only,8.28737823989777,2,2.5820444734855794,3,10.548760938280065,10
480.0,CVSS-only,9.28737823989777,2,2.701055122449048,2,11.733166515963276,8
504.0,CVSS-only,10.71871298455459,1,3.701055122449048,2,12.82536930480488,7
528.0,CVSS-only,11.169520754784802,2,4.6318621303507905,3,13.82536930480488,7
552.0,CVSS-only,12.084310507541778,2,5.6318621303507905,3,14.82536930480488,7
576.0,CVSS-only,13.084310507541778,2,0.7553003854460391,1,15.825369304804882,7
600.0,CVSS-only,13.449908030528965,3,1.7164346996243378,2,16.548760938280065,10
624.0,CVSS-only,13.181103076503339,5,2.677569013802637,3,17.456558149438465,11
648.0,CVSS-only,13.546700599490528,6,3.677569013802637,3,18.548760938280065,10
672.0,CVSS-only,14.546700599490528,6,2.850671944520133,2,19.456558149438465,11
696.0,CVSS-only,15.546700599490528,6,3.7134506826643987,3,20.27215257175525,13
720.0,CVSS-only,16.546700599490528,6,4.832671485744058,2,21.364355360596857,12
744.0,CVSS-only,18.815505553516147,4,2.8834587937396727,1,22.27215257175525,13
768.0,CVSS-only,18.546700599490528,6,3.8834587937396727,1,23.27215257175525,13
792.0,CVSS-only,19.546700599490528,6,4.883458793739673,1,24.27215257175525,13
816.0,CVSS-only,21.181103076503337,5,5.883458793739673,1,25.364355360596857,12
840.0,CVSS-only,22.815505553516147,4,6.883458793739673,1,26.456558149438465,11
864.0,CVSS-only,23.815505553516147,4,7.53612198142432,2,27.364355360596857,12
888.0,CVSS-only,24.815505553516147,4,8.188785169108966,3,28.364355360596857,12
912.0,CVSS-only,25.815505553516147,4,9.883458793739672,1,29.456558149438465,11
936.0,CVSS-only,26.815505553516147,4,10.370196812563318,2,30.27215257175525,13
960.0,CVSS-only,27.815505553516147,4,10.343672850210606,4,31.087746994072038,15
984.0,CVSS-only,28.815505553516147,4,11.218397978981129,4,32.179949782913646,14
1008.0,CVSS-only,29.815505553516147,4,12.773418250567312,3,33.179949782913646,14
1032.0,CVSS-only,30.81550555351615,4,13.773418250567312,3,33.99554420523044,16
1056.0,CVSS-only,31.81550555351615,4,14.773418250567312,3,35.179949782913646,14
1080.0,CVSS-only,32.81550555351615,4,15.21839797898113,4,36.08774699407204,15
1104.0,CVSS-only,33.81550555351615,4,15.663377707394952,5,36.90334141638883,17
1128.0,CVSS-only,34.81550555351615,4,16.663377707394954,5,37.90334141638883,17
1152.0,CVSS-only,35.81550555351615,4,18.21839797898113,4,38.99554420523044,16
1176.0,CVSS-only,37.44990803052897,3,19.21839797898113,4,40.08774699407204,15
1200.0,CVSS-only,38.44990803052897,3,19.663377707394954,5,41.08774699407204,15
1224.0,CVSS-only,38.81550555351615,4,20.108357435808774,6,42.08774699407204,15
1248.0,CVSS-only,39.75880977147163,3,21.663377707394954,5,42.90334141638883,17
1272.0,CVSS-only,40.75880977147163,3,22.663377707394954,5,43.90334141638883,17
1296.0,CVSS-only,41.75880977147163,3,23.108357435808774,6,44.626733049864015,20
1320.0,CVSS-only,42.75880977147163,3,24.108357435808774,6,45.71893583870562,19
1344.0,CVSS-only,41.798906558388666,5,24.553337164222587,7,46.626733049864015,20
