time_h,policy,backlog_age_p95_High,backlog_n_High,backlog_age_p95_Medium,backlog_n_Medium,backlog_age_p95_Low,backlog_n_Low
0.0,FIFO,,0,,0,,0
24.0,FIFO,0.9449371752984286,1,,0,0.3044603823995577,1
48.0,FIFO,1.9449371752984286,1,0.3390324545951972,1,1.3044603823995577,1
72.0,FIFO,,0,,0,0.8299195963358773,2
96.0,FIFO,0.2195444533471337,1,,0,1.8299195963358774,2
120.0,FIFO,1.2195444533471338,1,0.2293004194415733,1,2.805136081649744,3
144.0,FIFO,2.2195444533471336,1,1.2293004194415733,1,3.805136081649744,3
168.0,FIFO,3.0706432093374927,2,2.2293004194415733,1,4.805136081649745,3
192.0,FIFO,4.070643209337493,2,3.090226154310768,2,5.780352566963611,4
216.0,FIFO,4.921741965327852,3,4.090226154310768,2,6.730785537591345,6
240.0,FIFO,5.921741965327851,3,5.090226154310768,2,6.873454201326384,6
264.0,FIFO,6.921741965327851,3,6.090226154310769,2,7.776338478131788,7
288.0,FIFO,7.921741965327851,3,6.951151889179964,3,8.679222754937197,8
312.0,FIFO,8.92174196532785,3,7.812077624049158,4,9.582107031742604,9
336.0,FIFO,9.92174196532785,3,8.812077624049158,4,10.484991308548011,10
360.0,FIFO,10.921741965327852,3,9.812077624049158,4,11.193644138964233,13
384.0,FIFO,11.77284072131821,4,10.812077624049158,4,12.096528415769642,14
408.0,FIFO,10.043395118980598,3,11.533929093787549,6,8.989957811037796,14
432.0,FIFO,11.043395118980598,3,12.255780563525938,8,9.989957811037796,14
456.0,FIFO,12.043395118980598,3,13.116706298395133,9,10.966934405757232,15
480.0,FIFO,12.944332891893737,4,14.116706298395133,9,11.943911000476671,16
504.0,FIFO,13.944332891893737,4,14.977632033264328,10,12.943911000476671,16
528.0,FIFO,14.944332891893737,4,15.977632033264328,10,13.943911000476671,16
552.0,FIFO,15.845270664806876,5,16.560409237871912,13,14.943911000476671,16
576.0,FIFO,13.900067432986027,5,12.052975932532743,11,15.519220379589731,15
600.0,FIFO,14.560015533378259,6,13.052975932532743,11,16.464217401011492,16
624.0,FIFO,15.560015533378259,6,14.052975932532743,11,17.354211443855007,18
648.0,FIFO,16.219963633770483,7,15.052975932532743,11,18.299208465276767,19
672.0,FIFO,17.219963633770483,7,16.052975932532746,11,19.24420548669853,20
696.0,FIFO,18.219963633770483,7,17.052975932532746,11,20.13477399185042,22
720.0,FIFO,18.879911734162715,8,17.996412374948374,12,20.917059926770946,26
744.0,FIFO,19.879911734162718,8,18.939848817364005,13,20.991327061110674,26
768.0,FIFO,20.879911734162718,8,19.883285259779637,14,21.947605012465772,28
792.0,FIFO,21.879911734162718,8,20.883285259779637,14,22.947605012465772,28
816.0,FIFO,22.879911734162718,8,21.883285259779633,14,23.925743988143324,29
840.0,FIFO,23.879911734162718,8,22.883285259779633,14,24.925743988143324,29
864.0,FIFO,24.879911734162718,8,23.883285259779633,14,25.925743988143324,29
888.0,FIFO,25.53985983455495,9,24.826721702195265,15,26.925743988143324,29
912.0,FIFO,20.770170241146907,9,25.770158144610896,16,26.975410253926725,27
936.0,FIFO,21.770170241146907,9,26.657031029442155,18,27.86074334686886,28
960.0,FIFO,22.770170241146907,9,27.543903914273418,20,28.74607643981099,29
984.0,FIFO,23.770170241146907,9,28.543903914273418,20,29.74607643981099,29
1008.0,FIFO,24.770170241146907,9,29.543903914273418,20,30.74607643981099,29
1032.0,FIFO,25.55903689138255,10,30.48734035668905,21,31.631409532753125,30
1056.0,FIFO,26.347903541618205,11,31.48734035668905,21,32.4020757186374,32
1080.0,FIFO,27.136770191853852,12,28.295113498265504,19,33.094778223376935,31
1104.0,FIFO,28.136770191853852,12,29.295113498265504,19,34.094778223376935,31
1128.0,FIFO,29.136770191853852,12,30.295113498265504,19,34.937914876087234,32
1152.0,FIFO,30.13677019185385,12,31.295113498265504,19,35.937914876087234,32
1176.0,FIFO,31.13677019185385,12,32.25608639918623,20,36.937914876087234,32
1200.0,FIFO,32.13677019185385,12,33.25608639918623,20,37.62418818150783,34
1224.0,FIFO,33.13677019185385,12,34.21705930010696,21,38.31046148692844,36
1248.0,FIFO,33.71450349232514,14,35.193494925081346,22,38.92851659828492,34
1272.0,FIFO,34.71450349232514,14,36.14636617503011,24,39.71814005228577,35
1296.0,FIFO,35.50337014256079,15,37.12280180000449,25,40.50776350628663,36
1320.0,FIFO,36.50337014256079,15,38.12280180000449,25,41.50776350628663,36
1344.0,FIFO,37.50337014256079,15,39.12280180000449,25,42.087010414288315,38
