scenario,policy,high_started,high_arrivals,high_started_over_arrivals,high_started_over_arrivals_disp,wait_km_p50_h,wait_km_p90_h,wait_km_p50_disp,wait_km_p90_disp,wait_max_bound_h,wait_max_bound_disp,overline_B95_days,util_mean,util_p95,eow_start_share_mean,eow_start_share_p95,t_end_h,high_censored,seed
S2_kev_burst,CVSS-only,21,21,1.0,21/21,73.3843835046074,141.7535081519154,73.4,141.8,165.65992016227597,165.7,2.258710887196289,0.9048079587909105,0.9846032584900639,0.07083333333333333,0.23333333333333334,1344.0,0,43
S2_kev_burst,R-risk-only,20,21,0.9523809523809523,20/21,93.37562041855,244.7761582407103,93.4,244.8,456.6267122796678,$\ge 456.6$,7.208180356318008,0.9140463656808534,0.9930026695792352,0.03333333333333333,0.175,1344.0,1,43
S2_kev_burst,RD+WGPS,21,21,1.0,21/21,69.60833327561988,94.2331872358152,69.6,94.2,95.59721848618426,95.6,1.6111666678537697,0.8774456448847983,0.9777356227162738,0.0,0.0,1344.0,0,43
S3_lowcap_hetero,FIFO,4,19,0.21052631578947367,4/19,,,$> 395.2$,$> 395.2$,921.958002444455,$\ge 922.0$,16.761855641731948,0.7467439592759935,0.9282764112213076,0.041666666666666664,0.21666666666666648,1344.0,15,43
S3_lowcap_hetero,CVSS-only,6,19,0.3157894736842105,6/19,,,$> 321.7$,$> 321.7$,1067.112820328348,$\ge 1067.1$,21.135503532764968,0.8409951794036651,0.9549239729441399,0.09375,0.41249999999999987,1344.0,13,43
S3_lowcap_hetero,R-risk-only,8,19,0.42105263157894735,8/19,899.4698422248568,,899.5,$> 899.5$,921.958002444455,$\ge 922.0$,18.094794818667,0.8561635708909924,0.9739085031446735,0.041666666666666664,0.21666666666666648,1344.0,11,43
S3_lowcap_hetero,RD+WGPS,18,19,0.9473684210526315,18/19,58.57190868644068,153.43941623947103,58.6,153.4,154.55513941330173,154.6,2.462207748698985,0.8603022523023482,0.9545107182543124,0.025,0.1299999999999999,1344.0,1,43
S1_normal,FIFO,10,18,0.5555555555555556,10/18,186.91413220029472,,186.9,$> 216.0$,281.0489449803142,$\ge 281.0$,4.408892540386328,0.8128916660168228,0.9982911579016827,0.037500000000000006,0.2,1344.0,8,44
S1_normal,CVSS-only,14,18,0.7777777777777778,14/18,61.03829685881698,,61.0,$> 422.6$,735.026590520955,$\ge 735.0$,12.677422912281084,0.8132912376757717,0.9951425311300368,0.03125,0.20833333333333331,1344.0,4,44
S1_normal,R-risk-only,16,18,0.8888888888888888,16/18,47.19727244838293,88.10048106007844,47.2,88.1,246.61074063800015,$\ge 246.6$,3.0907942246134694,0.8162171965270636,0.9880950467330506,0.0,0.0,1344.0,2,44
S1_normal,RD+WGPS,18,18,1.0,18/18,37.483900490830024,85.20325292729945,37.5,85.2,87.35574112464997,87.4,1.2512023367665073,0.8082592355216296,0.9852233958152173,0.0,0.0,1344.0,0,44
S2_kev_burst,FIFO,15,18,0.8333333333333334,15/18,211.12459473355193,536.9419883616664,211.1,536.9,536.9419883616664,536.9,8.633909955388017,0.8548888703822276,0.9984602499627372,0.04895833333333333,0.2708333333333333,1344.0,3,44
S2_kev_burst,CVSS-only,15,18,0.8333333333333334,15/18,89.3486774058864,,89.3,$> 244.1$,749.7335341624843,$\ge 749.7$,11.168062130812658,0.8471925500615599,0.9981255804129222,0.020833333333333332,0.08333333333333333,1344.0,3,44
S2_kev_burst,R-risk-only,18,18,1.0,18/18,87.19415512263697,168.30269606283912,87.2,168.3,293.08816791374943,293.1,3.6716055418023306,0.8753429479029506,0.9974791338556919,0.020833333333333332,0.08333333333333333,1344.0,0,44
S2_kev_burst,RD+WGPS,18,18,1.0,18/18,51.66632484878221,93.91180193742571,51.7,93.9,95.73885120424018,95.7,1.3988297177426237,0.8215644010048829,0.976872492954184,0.0,0.0,1344.0,0,44
S3_lowcap_hetero,FIFO,7,19,0.3684210526315789,7/19,882.4634258078166,,882.5,$> 882.5$,984.30005662385,$\ge 984.3$,20.827904017697662,0.8652293003341364,0.9842873146413642,0.125,0.41249999999999987,1344.0,12,44
S3_lowcap_hetero,CVSS-only,8,19,0.42105263157894735,8/19,,,$> 511.9$,$> 511.9$,1239.0667952917356,$\ge 1239.1$,25.09340938423025,0.8578821469056175,0.9076368701478505,0.0,0.0,1344.0,11,44
S3_lowcap_hetero,R-risk-only,9,19,0.47368421052631576,9/19,,,$> 205.2$,$> 205.2$,1239.0667952917356,$\ge 1239.1$,25.09466593057052,0.784056566499728,0.9656628912605076,0.13541666666666666,0.44166666666666654,1344.0,10,44
S3_lowcap_hetero,RD+WGPS,19,19,1.0,19/19,48.05974794585111,135.9747821579649,48.1,136.0,146.3143167322138,146.3,2.0712497687217515,0.8997900827886331,0.9859336528205999,0.03125,0.16249999999999987,1344.0,0,44
S1_normal,FIFO,17,17,1.0,17/17,62.75845164954001,120.15499405544779,62.8,120.2,122.70229052685636,122.7,2.02591479757607,0.9118464778122013,0.9860459847117825,0.04970238095238095,0.175,1344.0,0,45
S1_normal,CVSS-only,16,17,0.9411764705882353,16/17,45.40841885254531,96.64669862692128,45.4,96.6,136.53832858595706,136.5,2.0181633527217135,0.9071481180305476,0.9874520701841275,0.02976190476190476,0.16666666666666666,1344.0,1,45
S1_normal,R-risk-only,17,17,1.0,17/17,39.54166304253238,95.15892199955053,39.5,95.2,152.98188498647355,153.0,1.5964767052729867,0.8867092697777275,0.98697964370483,0.020833333333333332,0.16666666666666666,1344.0,0,45
S1_normal,RD+WGPS,17,17,1.0,17/17,37.59520475619934,80.39129927144245,37.6,80.4,93.6783765661568,93.7,1.191242434973138,0.8818740701611518,0.993899874962257,0.0,0.0,1344.0,0,45
S2_kev_burst,FIFO,17,18,0.9444444444444444,17/18,64.84482881774817,108.36501702787427,64.8,108.4,125.77571589468607,125.8,2.0334144072881455,0.881109140310242,0.9883056338494304,0.020833333333333332,0.08333333333333333,1344.0,1,45
S2_kev_burst,CVSS-only,17,18,0.9444444444444444,17/18,45.73060097384882,91.63879363203864,45.7,91.6,132.57000233312306,$\ge 132.6$,1.7684730771251655,0.8669765199743029,0.9787512271068523,0.008928571428571428,0.03571428571428571,1344.0,1,45
S2_kev_burst,R-risk-only,18,18,1.0,18/18,44.60395564360556,92.12425818568761,44.6,92.1,108.82679679927969,108.8,1.7206371184414218,0.9057801375181367,0.9930445802427581,0.05178571428571429,0.22142857142857142,1344.0,0,45
S2_kev_burst,RD+WGPS,18,18,1.0,18/18,40.429543120413655,85.85120095549618,40.4,85.9,90.97136849040703,91.0,1.309423638080472,0.8350683572393656,0.9808194505952831,0.0,0.0,1344.0,0,45
S3_lowcap_hetero,FIFO,3,18,0.16666666666666666,3/18,,,$> 963.7$,$> 963.7$,1139.1987980289023,$\ge 1139.2$,23.924618697437424,0.41171448513698394,0.8710919814186671,0.041666666666666664,0.21666666666666648,1344.0,15,45
S3_lowcap_hetero,CVSS-only,6,18,0.3333333333333333,6/18,,,$> 313.0$,$> 313.0$,1229.6638477596814,$\ge 1229.7$,24.318301666449,0.8643027607260028,0.9351556214037542,0.0,0.0,1344.0,12,45
S3_lowcap_hetero,R-risk-only,9,18,0.5,9/18,310.71721247919413,,310.7,$> 538.9$,1235.379938590479,$\ge 1235.4$,22.63453426902533,0.908670128663433,0.991059485199794,0.13541666666666666,0.44166666666666654,1344.0,9,45
S3_lowcap_hetero,RD+WGPS,16,18,0.8888888888888888,16/18,123.91867391998045,144.82326778243896,123.9,144.8,147.39527326157275,147.4,2.4318071689329464,0.9261032818800139,0.9948619649399112,0.0,0.0,1344.0,2,45
S1_normal,FIFO,16,18,0.8888888888888888,16/18,196.1167365357183,368.6415809041596,196.1,368.6,383.3493607233577,383.3,6.970556372118178,0.9048579395605627,0.9821536484735559,0.06979166666666667,0.3125,1344.0,2,46
S1_normal,CVSS-only,16,18,0.8888888888888888,16/18,37.660457287026304,293.9808169514765,37.7,294.0,756.5853175426352,$\ge 756.6$,12.081157249089289,0.908407970958084,0.9933423465457584,0.041666666666666664,0.25,1344.0,2,46
S1_normal,R-risk-only,18,18,1.0,18/18,34.055253726011244,163.00290596498502,34.1,163.0,280.1962837337661,280.2,4.170709944634091,0.9080196070044848,0.9974949389281906,0.03333333333333333,0.175,1344.0,0,46
S1_normal,RD+WGPS,18,18,1.0,18/18,34.055253726011244,88.55271253055696,34.1,88.6,90.51364558155939,90.5,1.1837664676795978,0.8392527685464595,0.9881716835977838,0.0078125,0.03125,1344.0,0,46
S2_kev_burst,FIFO,17,18,0.9444444444444444,17/18,53.38834575717016,148.98186563799982,53.4,149.0,233.42747281292975,233.4,2.736283836091716,0.8789610121051721,0.9980796028507966,0.05416666666666667,0.23333333333333334,1344.0,1,46
S2_kev_burst,CVSS-only,18,18,1.0,18/18,49.71511100308007,118.01529364955218,49.7,118.0,139.1875314087314,139.2,2.0364012333611745,0.8723060148724205,0.9916212043693008,0.020833333333333332,0.08333333333333333,1344.0,0,46
S2_kev_burst,R-risk-only,18,18,1.0,18/18,42.63891985235409,79.59285666403963,42.6,79.6,88.74929797253276,88.7,1.2596494636822302,0.8793933894189384,0.98803836967044,0.02291666666666667,0.175,1344.0,0,46
S2_kev_burst,RD+WGPS,18,18,1.0,18/18,42.55900536420859,80.26701041203461,42.6,80.3,88.74929797253276,88.7,1.2251747960874424,0.8548040223099829,0.9770095574689832,0.0,0.0,1344.0,0,46
S3_lowcap_hetero,FIFO,10,17,0.5882352941176471,10/17,541.1558594827902,,541.2,$> 803.0$,844.4469719266046,$\ge 844.4$,15.57370013318266,0.7143859979431669,0.930182252174051,0.08333333333333333,0.3333333333333333,1344.0,7,46
S3_lowcap_hetero,CVSS-only,9,17,0.5294117647058824,9/17,165.69366698910468,,165.7,$> 165.7$,1122.2521380304008,$\ge 1122.3$,20.073409371803915,0.814026994576952,0.9535028952312637,0.0875,0.39499999999999985,1344.0,8,46
S3_lowcap_hetero,R-risk-only,11,17,0.6470588235294118,11/17,154.02786902589696,,154.0,$> 308.1$,993.661943021049,$\ge 993.7$,18.54762094007049,0.7981739710886613,0.952814467643895,0.0625,0.32499999999999973,1344.0,6,46
S3_lowcap_hetero,RD+WGPS,17,17,1.0,17/17,58.7779868680974,161.5813683557027,58.8,161.6,166.07606415729208,166.1,2.647768288027936,0.790558222788753,0.9683028968146354,0.03125,0.16249999999999987,1344.0,0,46
S1_normal,FIFO,16,21,0.7619047619047619,16/21,229.4030979780773,433.5002221051319,229.4,433.5,445.30187829550573,445.3,7.953354821426185,0.9396462104086961,0.9959667248303969,0.03854166666666667,0.21250000000000002,1344.0,5,47
S1_normal,CVSS-only,18,21,0.8571428571428571,18/21,55.38363116015927,,55.4,$> 196.2$,1100.741116270838,$\ge 1100.7$,21.866459646032716,0.9550515493451747,0.9950519305612999,0.010416666666666666,0.041666666666666664,1344.0,3,47
S1_normal,R-risk-only,21,21,1.0,21/21,56.40948667273335,106.42229886042128,56.4,106.4,544.5209693408758,544.5,7.852182394376081,0.9347139282108686,0.985695191518512,0.07038690476190476,0.21250000000000002,1344.0,0,47
S1_normal,RD+WGPS,21,21,1.0,21/21,45.31537852463555,93.09120150148055,45.3,93.1,94.4955788903259,94.5,1.3135671545970602,0.9118366127523537,0.9793304763810411,0.0,0.0,1344.0,0,47
S2_kev_burst,FIFO,13,21,0.6190476190476191,13/21,181.1805210769228,380.32385014769295,181.2,380.3,380.32385014769295,380.3,5.784489045478933,0.9460214477902005,0.9961344702870925,0.03333333333333333,0.175,1344.0,8,47
S2_kev_burst,CVSS-only,18,21,0.8571428571428571,18/21,68.18743600284915,,68.2,$> 155.4$,237.92944122407835,$\ge 237.9$,2.9520275558068336,0.9041548772679074,0.9866895225858778,0.03125,0.125,1344.0,3,47
S2_kev_burst,R-risk-only,19,21,0.9047619047619048,19/21,67.12874156392274,102.75328594362622,67.1,102.8,152.4268780674049,$\ge 152.4$,2.0526210313467166,0.9434945892499407,0.9966053806809286,0.06666666666666667,0.2,1344.0,2,47
S2_kev_burst,RD+WGPS,21,21,1.0,21/21,56.56149057037703,82.8518400286203,56.6,82.9,91.78752916686416,91.8,1.2680001911647094,0.913042243707655,0.9828156517784941,0.0,0.0,1344.0,0,47
S3_lowcap_hetero,FIFO,4,14,0.2857142857142857,4/14,680.3401664832446,,680.3,$> 680.3$,707.3801674824123,$\ge 707.4$,14.208006079267177,0.8391235528219554,0.9618356161952052,0.19791666666666666,0.5,1344.0,10,47
S3_lowcap_hetero,CVSS-only,8,14,0.5714285714285714,8/14,147.99214017316035,,148.0,$> 162.0$,944.6941195458352,$\ge 944.7$,17.42441421622321,0.8978877320809047,0.9869396453289833,0.11458333333333333,0.3333333333333333,1344.0,6,47
S3_lowcap_hetero,R-risk-only,5,14,0.35714285714285715,5/14,,,$> 610.0$,$> 610.0$,1164.755303507291,$\ge 1164.8$,22.803258147325252,0.885692669924159,0.950762001518271,0.0,0.0,1344.0,9,47
S3_lowcap_hetero,RD+WGPS,12,14,0.8571428571428571,12/14,54.91479419005282,160.4741116024561,54.9,160.5,162.81364800511562,162.8,2.515312655869269,0.8315535924970452,0.9289904259384697,0.0,0.0,1344.0,2,47
S1_normal,FIFO,18,19,0.9473684210526315,18/19,80.5710861745182,180.21164350661672,80.6,180.2,241.51254897629724,241.5,3.5619967926378133,0.8930866021806496,0.9819838818569506,0.07708333333333334,0.25,1344.0,1,48
S1_normal,CVSS-only,19,19,1.0,19/19,62.557769943599624,117.09156376708074,62.6,117.1,128.37742031468656,128.4,1.836945788677464,0.8974300713907314,0.9894260759944246,0.02142857142857143,0.15714285714285714,1344.0,0,48
S1_normal,R-risk-only,19,19,1.0,19/19,63.48196744024449,149.43010776349115,63.5,149.4,166.9785940781835,167.0,2.262587243556576,0.90751058306956,0.9917008089878456,0.03184523809523809,0.175,1344.0,0,48
S1_normal,RD+WGPS,19,19,1.0,19/19,45.09156376708074,77.7355670428293,45.1,77.7,87.54447238253363,87.5,1.207664797185778,0.842271459330991,0.9835819359933623,0.0,0.0,1344.0,0,48
S2_kev_burst,FIFO,14,22,0.6363636363636364,14/22,200.72200307188052,351.63548392707014,200.7,351.6,351.63548392707014,351.6,6.236235407833503,0.9228247915583353,0.9983805176405801,0.02291666666666667,0.175,1344.0,8,48
S2_kev_burst,CVSS-only,17,22,0.7727272727272727,17/22,69.96843115078815,,70.0,$> 447.3$,1071.5886776084164,$\ge 1071.6$,17.985235641148183,0.918576538379013,0.9955176018224643,0.025,0.2,1344.0,5,48
S2_kev_burst,R-risk-only,20,22,0.9090909090909091,20/22,43.05216050859951,166.5566359995896,43.1,166.6,236.01885483023625,$\ge 236.0$,3.190432160605456,0.9059807660413315,0.997528099272853,0.02291666666666667,0.175,1344.0,2,48
S2_kev_burst,RD+WGPS,22,22,1.0,22/22,37.58867760841645,69.64793667161234,37.6,69.6,85.23336300471829,85.2,1.0369526255458161,0.8408239687370038,0.9752070568457067,0.0,0.0,1344.0,0,48
S3_lowcap_hetero,FIFO,0,19,0.0,0/19,,,--,--,1205.5504010411648,$\ge 1205.6$,23.62309105121792,0.7873713544518398,0.9449138966748479,0.0,0.0,1344.0,19,48
S3_lowcap_hetero,CVSS-only,7,19,0.3684210526315789,7/19,644.245165743969,,644.2,$> 644.2$,921.508098766348,$\ge 921.5$,16.906028650313967,0.858556534735132,0.9880535844070387,0.1875,0.5,1344.0,12,48
S3_lowcap_hetero,R-risk-only,2,19,0.10526315789473684,2/19,,,$> 338.3$,$> 338.3$,1205.5504010411648,$\ge 1205.6$,21.532786504794352,0.7940664247034136,0.8682014130959632,0.0,0.0,1344.0,17,48
S3_lowcap_hetero,RD+WGPS,18,19,0.9473684210526315,18/19,104.18489356883947,151.50809876634798,104.2,151.5,155.86813840002287,155.9,2.417853941299319,0.8995241266707841,0.9846846283975188,0.025,0.1299999999999999,1344.0,1,48
S1_normal,FIFO,16,16,1.0,16/16,78.91834828607716,133.63668964061117,78.9,133.6,140.16673566505068,140.2,2.3713400092529686,0.833870541338497,0.9895651101247349,0.010416666666666666,0.041666666666666664,1344.0,0,49
S1_normal,CVSS-only,16,16,1.0,16/16,51.78903168399847,95.30956531792003,51.8,95.3,161.6728121648855,161.7,2.029506757401609,0.8209481958192215,0.9891213776791027,0.020833333333333332,0.16666666666666666,1344.0,0,49
S1_normal,R-risk-only,16,16,1.0,16/16,49.80141525344061,77.18536862255814,49.8,77.2,94.70709562861452,94.7,1.5179496636015324,0.8042439092100048,0.9682765807431344,0.008928571428571428,0.03571428571428571,1344.0,0,49
S1_normal,RD+WGPS,16,16,1.0,16/16,49.867951695382544,76.1153285770888,49.9,76.1,91.97223191640114,92.0,1.2023354709701901,0.8149283450642255,0.9750770412333863,0.0,0.0,1344.0,0,49
S2_kev_burst,FIFO,14,20,0.7,14/20,257.06777171952217,385.5013395419969,257.1,385.5,390.51836272284197,$\ge 390.5$,7.813394311547132,0.9132041240321476,0.989118552724789,0.0359375,0.21250000000000002,1344.0,6,49
S2_kev_burst,CVSS-only,15,20,0.75,15/20,65.47729480538342,,65.5,$> 131.9$,879.5092197220835,$\ge 879.5$,14.897827665855408,0.9167581551914137,0.9961708072820847,0.03854166666666667,0.21250000000000002,1344.0,5,49
S2_kev_burst,R-risk-only,20,20,1.0,20/20,47.664011611646856,208.5826836686719,47.7,208.6,230.97015280006855,231.0,3.323086933618368,0.9128321669550803,0.9962826110410856,0.03184523809523809,0.175,1344.0,0,49
S2_kev_burst,RD+WGPS,20,20,1.0,20/20,41.85849754292262,78.0605635651873,41.9,78.1,80.7301802582615,80.7,1.170819058135041,0.878386913323011,0.9885174795098848,0.0,0.0,1344.0,0,49
S3_lowcap_hetero,FIFO,3,19,0.15789473684210525,3/19,,,$> 565.0$,$> 565.0$,986.3466577066436,$\ge 986.3$,18.235690345469877,0.8527590651363259,0.9794107053470401,0.0625,0.32499999999999973,1344.0,16,49
S3_lowcap_hetero,CVSS-only,3,19,0.15789473684210525,3/19,,,$> 225.4$,$> 225.4$,1267.1835328686461,$\ge 1267.2$,24.41477543728765,0.9178358688273478,0.9867087839505932,0.08333333333333333,0.3333333333333333,1344.0,16,49
S3_lowcap_hetero,R-risk-only,4,19,0.21052631578947367,4/19,,,$> 326.4$,$> 326.4$,1267.1835328686461,$\ge 1267.2$,22.584352406946106,0.8299445150148951,0.9850355223323848,0.0,0.0,1344.0,15,49
S3_lowcap_hetero,RD+WGPS,18,19,0.9473684210526315,18/19,59.86080673857933,166.80950818667577,59.9,166.8,168.47876444350527,168.5,2.3729075002364852,0.8582465292569565,0.9785334137776617,0.020833333333333332,0.10833333333333324,1344.0,1,49
S1_normal,FIFO,17,21,0.8095238095238095,17/21,268.2218083645462,362.03106955391775,268.2,362.0,386.42081508441197,386.4,7.256630400891729,0.9614693788516022,0.9948083642704593,0.04635416666666667,0.21250000000000002,1344.0,4,50
S1_normal,CVSS-only,16,21,0.7619047619047619,16/21,83.89263588575,,83.9,$> 223.0$,536.2927806817835,$\ge 536.3$,7.879458434285894,0.9254271742494029,0.9976470106843918,0.010416666666666666,0.041666666666666664,1344.0,5,50
S1_normal,R-risk-only,19,21,0.9047619047619048,19/21,50.319485694379864,93.70862040518134,50.3,93.7,97.01774661558522,97.0,1.5395535332579036,0.9362197956022971,0.992506668030738,0.0,0.0,1344.0,2,50
S1_normal,RD+WGPS,20,21,0.9523809523809523,20/21,36.383258862435014,91.98836782002599,36.4,92.0,93.65821321177111,93.7,1.340020678989972,0.9173974143844683,0.9916611712286465,0.0,0.0,1344.0,1,50
S2_kev_burst,FIFO,13,19,0.6842105263157895,13/19,139.28681225041896,244.4909858342303,139.3,244.5,244.4909858342303,244.5,3.74441669990759,0.96133020240492,0.9955643922330748,0.0662202380952381,0.25,1344.0,6,50
S2_kev_burst,CVSS-only,14,19,0.7368421052631579,14/19,43.624794434532035,,43.6,$> 195.1$,469.0467380471846,$\ge 469.0$,6.201602250553456,0.9408321357037485,0.9949793006231026,0.041666666666666664,0.25,1344.0,5,50
S2_kev_burst,R-risk-only,18,19,0.9473684210526315,18/19,45.77181804382866,126.28624759099421,45.8,126.3,280.8172090444159,280.8,3.1135523464664567,0.941000047499762,0.9948295823664166,0.03149801587301587,0.16964285714285715,1344.0,1,50
S2_kev_burst,RD+WGPS,19,19,1.0,19/19,30.286247590994208,73.44946307179976,30.3,73.4,91.6567138833791,91.7,1.0543947519839516,0.9142026026466525,0.9905478241283449,0.03125,0.125,1344.0,0,50
S3_lowcap_hetero,FIFO,5,21,0.23809523809523808,5/21,,,$> 737.7$,$> 737.7$,1089.5707483559008,$\ge 1089.6$,20.751982527497994,0.8268867745451143,0.9924202027157968,0.07291666666666666,0.3041666666666666,1344.0,16,50
S3_lowcap_hetero,CVSS-only,5,21,0.23809523809523808,5/21,,,$> 312.1$,$> 312.1$,1343.2103489728693,$\ge 1343.2$,27.642636050315804,0.8539981637340993,0.9543946275120829,0.03125,0.16249999999999987,1344.0,16,50
S3_lowcap_hetero,R-risk-only,2,21,0.09523809523809523,2/21,,,$> 153.2$,$> 153.2$,1343.2103489728693,$\ge 1343.2$,27.849810445542666,0.8467154022815042,0.9792531253446561,0.0625,0.32499999999999973,1344.0,19,50
S3_lowcap_hetero,RD+WGPS,20,21,0.9523809523809523,20/21,94.66202063787108,166.70944757940083,94.7,166.7,167.2118413837295,167.2,2.4141900989547396,0.8605725206146876,0.9648282624764947,0.025,0.1299999999999999,1344.0,1,50
S1_normal,FIFO,14,17,0.8235294117647058,14/17,105.88979261350164,144.95792798246248,105.9,145.0,165.51969066183983,165.5,2.8082605636731945,0.8789761933462984,0.9846701663864076,0.05729166666666666,0.2708333333333333,1344.0,3,51
S1_normal,CVSS-only,16,17,0.9411764705882353,16/17,45.4291290904456,68.57493961019554,45.4,68.6,95.47765074179256,95.5,1.1357849238614752,0.8670517170000483,0.9903785896281468,0.008928571428571428,0.03571428571428571,1344.0,1,51
S1_normal,R-risk-only,16,17,0.9411764705882353,16/17,49.80276211640012,95.47765074179256,49.8,95.5,137.5916431729209,137.6,1.4396272728627428,0.869973379340246,0.9885826901391749,0.024553571428571428,0.16964285714285715,1344.0,1,51
S1_normal,RD+WGPS,16,17,0.9411764705882353,16/17,45.4291290904456,68.57493961019554,45.4,68.6,94.51489691373763,94.5,1.015480546633712,0.8554257360875254,0.988329576206646,0.0,0.0,1344.0,1,51
S2_kev_burst,FIFO,16,20,0.8,16/20,101.65725438147767,289.2489622032432,101.7,289.2,289.2489622032432,289.2,4.179454200874088,0.8650414908566612,0.9909497898155903,0.0,0.0,1344.0,4,51
S2_kev_burst,CVSS-only,16,20,0.8,16/20,53.83676792503036,418.78312625986746,53.8,418.8,460.6460928019403,$\ge 460.6$,7.663982358159911,0.8786641575785015,0.9855843178766165,0.0125,0.05,1344.0,4,51
S2_kev_burst,R-risk-only,20,20,1.0,20/20,47.93182737999973,109.36357129000876,47.9,109.4,114.2413764250939,114.2,1.9127668221746905,0.8792111904229618,0.9989626841480129,0.04538690476190476,0.2708333333333333,1344.0,0,51
S2_kev_burst,RD+WGPS,20,20,1.0,20/20,38.636571692175266,90.4918380083061,38.6,90.5,95.01951514256042,95.0,1.153148963670661,0.8536321609943698,0.9886633518885091,0.0,0.0,1344.0,0,51
S3_lowcap_hetero,FIFO,5,19,0.2631578947368421,5/19,1008.4041020165378,1008.4041020165378,1008.4,1008.4,1008.4041020165378,1008.4,20.40794992650872,0.8468541311942352,0.9436072952295084,0.0,0.0,1344.0,14,51
