time_h,policy,backlog_age_p95_High,backlog_n_High,backlog_age_p95_Medium,backlog_n_Medium,backlog_age_p95_Low,backlog_n_Low
0.0,SPT,,0,,0,,0
24.0,SPT,0.9449371752984286,1,0.3044603823995577,1,,0
48.0,SPT,1.864641939263267,2,1.3044603823995577,1,,0
72.0,SPT,,0,,0,0.8299195963358773,2
96.0,SPT,0.2195444533471337,1,,0,1.8299195963358774,2
120.0,SPT,1.1700322516518558,2,,0,2.805136081649744,3
144.0,SPT,2.1700322516518553,2,,0,3.805136081649744,3
168.0,SPT,3.1205200499565775,3,,0,4.805136081649745,3
192.0,SPT,4.071007848261299,4,,0,5.780352566963611,4
216.0,SPT,4.971983444870744,6,,0,6.755569052277478,5
240.0,SPT,1.828793974073862,1,,0,7.730785537591345,6
264.0,SPT,2.828793974073862,1,,0,8.70600202290521,7
288.0,SPT,3.6682848507889907,2,0.9162580939713555,1,9.70600202290521,7
312.0,SPT,4.507775727504119,3,1.9162580939713554,1,10.681218508219077,8
336.0,SPT,5.507775727504119,3,2.9162580939713556,1,11.656434993532944,9
360.0,SPT,6.3472666042192465,4,3.5702203622033055,3,12.656434993532944,9
384.0,SPT,7.186757480934376,5,4.5702203622033055,3,13.63165147884681,10
408.0,SPT,8.045674704835713,3,5.39720149631928,4,14.606867964160678,11
432.0,SPT,8.262555435597564,5,6.39720149631928,4,15.606867964160678,11
456.0,SPT,8.47943616635941,7,7.39720149631928,4,16.606867964160678,11
480.0,SPT,8.696316897121264,9,8.39720149631928,4,17.606867964160678,11
504.0,SPT,9.304757262502186,10,9.39720149631928,4,18.606867964160678,11
528.0,SPT,10.304757262502186,10,10.39720149631928,4,19.606867964160678,11
552.0,SPT,9.738518724025894,14,11.39720149631928,4,20.606867964160678,11
576.0,SPT,12.696316897121266,9,12.39720149631928,4,21.606867964160678,11
600.0,SPT,13.304757262502186,10,13.224182630435257,5,22.606867964160678,11
624.0,SPT,14.304757262502186,10,14.051163764551232,6,23.582084449474543,12
648.0,SPT,14.913197627883118,11,14.878144898667205,7,24.582084449474543,12
672.0,SPT,15.913197627883118,11,15.878144898667204,7,25.55730093478841,13
696.0,SPT,16.913197627883118,11,16.70512603278318,8,26.532517420102277,14
720.0,SPT,16.738518724025894,14,17.359088301015127,10,27.507733905416146,15
744.0,SPT,18.52163799326404,12,18.705126032783177,8,28.48295039073001,16
768.0,SPT,19.13007835864496,13,19.705126032783177,8,29.433383361357745,18
792.0,SPT,20.130078358644962,13,20.705126032783177,8,30.433383361357745,18
816.0,SPT,21.130078358644962,13,21.532107166899156,9,31.433383361357745,18
840.0,SPT,22.130078358644962,13,22.532107166899156,9,32.43338336135774,18
864.0,SPT,23.130078358644962,13,23.532107166899156,9,33.43338336135774,18
888.0,SPT,23.346959089406816,15,24.532107166899156,9,34.43338336135774,18
912.0,SPT,25.130078358644962,13,25.532107166899156,9,35.458166876043876,17
936.0,SPT,25.346959089406816,15,26.532107166899156,9,36.43338336135774,18
960.0,SPT,25.17228018554959,18,27.532107166899156,9,37.43338336135774,18
984.0,SPT,26.17228018554959,18,28.532107166899156,9,38.43338336135774,18
1008.0,SPT,27.17228018554959,18,29.532107166899156,9,39.43338336135774,18
1032.0,SPT,27.389160916311457,20,30.359088301015127,10,40.43338336135774,18
1056.0,SPT,27.99760128169238,21,31.18606943513111,11,41.408599846671606,19
1080.0,SPT,30.95539945478775,16,32.18606943513111,11,42.408599846671606,19
1104.0,SPT,31.95539945478775,16,33.18606943513111,11,43.40859984667161,19
1128.0,SPT,32.95539945478775,16,34.013050569247085,12,44.40859984667161,19
1152.0,SPT,33.95539945478775,16,35.013050569247085,12,45.40859984667161,19
1176.0,SPT,34.56383982016867,17,36.013050569247085,12,46.40859984667161,19
1200.0,SPT,35.56383982016867,17,37.013050569247085,12,47.35903281729935,21
1224.0,SPT,36.17228018554959,18,37.84003170336305,13,48.26191709410476,22
1248.0,SPT,37.56383982016867,17,39.013050569247085,12,49.26191709410476,22
1272.0,SPT,37.78072055093051,19,40.013050569247085,12,50.16480137091016,23
1296.0,SPT,37.997601281692376,21,41.01305056924708,12,51.06768564771557,24
1320.0,SPT,38.997601281692376,21,42.01305056924708,12,52.06768564771557,24
1344.0,SPT,39.997601281692376,21,43.01305056924708,12,52.87345420132639,26
